Date,Day of Week,Weekday / Saturday / Sunday,Holiday,Mode,Entries Or Boardings
8/2/2022 12:00:00 AM,Tue,Weekday,No,Rail,271710
8/2/2022 12:00:00 AM,Tue,Weekday,No,Bus,302680
8/1/2022 12:00:00 AM,Mon,Weekday,No,Rail,221981
8/1/2022 12:00:00 AM,Mon,Weekday,No,Bus,305030
7/31/2022 12:00:00 AM,Sun,Sunday,No,Rail,121158
7/31/2022 12:00:00 AM,Sun,Sunday,No,Bus,153860
7/30/2022 12:00:00 AM,Sat,Saturday,No,Rail,196557
7/30/2022 12:00:00 AM,Sat,Saturday,No,Bus,204441
7/29/2022 12:00:00 AM,Fri,Weekday,No,Rail,246475
7/29/2022 12:00:00 AM,Fri,Weekday,No,Bus,289300
7/28/2022 12:00:00 AM,Thu,Weekday,No,Rail,266713
7/28/2022 12:00:00 AM,Thu,Weekday,No,Bus,300371
7/27/2022 12:00:00 AM,Wed,Weekday,No,Rail,264947
7/27/2022 12:00:00 AM,Wed,Weekday,No,Bus,302163
7/26/2022 12:00:00 AM,Tue,Weekday,No,Rail,259655
7/26/2022 12:00:00 AM,Tue,Weekday,No,Bus,296627
7/25/2022 12:00:00 AM,Mon,Weekday,No,Rail,212312
7/25/2022 12:00:00 AM,Mon,Weekday,No,Bus,274204
7/24/2022 12:00:00 AM,Sun,Sunday,No,Rail,113664
7/24/2022 12:00:00 AM,Sun,Sunday,No,Bus,154310
7/23/2022 12:00:00 AM,Sat,Saturday,No,Rail,158742
7/23/2022 12:00:00 AM,Sat,Saturday,No,Bus,192186
7/22/2022 12:00:00 AM,Fri,Weekday,No,Rail,231296
7/22/2022 12:00:00 AM,Fri,Weekday,No,Bus,289730
7/21/2022 12:00:00 AM,Thu,Weekday,No,Rail,254498
7/21/2022 12:00:00 AM,Thu,Weekday,No,Bus,294667
7/20/2022 12:00:00 AM,Wed,Weekday,No,Rail,271551
7/20/2022 12:00:00 AM,Wed,Weekday,No,Bus,304171
7/19/2022 12:00:00 AM,Tue,Weekday,No,Rail,266847
7/19/2022 12:00:00 AM,Tue,Weekday,No,Bus,298206
7/18/2022 12:00:00 AM,Mon,Weekday,No,Rail,220259
7/18/2022 12:00:00 AM,Mon,Weekday,No,Bus,275144
7/17/2022 12:00:00 AM,Sun,Sunday,No,Rail,133220
7/17/2022 12:00:00 AM,Sun,Sunday,No,Bus,151329
7/16/2022 12:00:00 AM,Sat,Saturday,No,Rail,174638
7/16/2022 12:00:00 AM,Sat,Saturday,No,Bus,195447
7/15/2022 12:00:00 AM,Fri,Weekday,No,Rail,258663
7/15/2022 12:00:00 AM,Fri,Weekday,No,Bus,295417
7/14/2022 12:00:00 AM,Thu,Weekday,No,Rail,277358
7/14/2022 12:00:00 AM,Thu,Weekday,No,Bus,307596
7/13/2022 12:00:00 AM,Wed,Weekday,No,Rail,286911
7/13/2022 12:00:00 AM,Wed,Weekday,No,Bus,305329
7/12/2022 12:00:00 AM,Tue,Weekday,No,Rail,264175
7/12/2022 12:00:00 AM,Tue,Weekday,No,Bus,292234
7/11/2022 12:00:00 AM,Mon,Weekday,No,Rail,228170
7/11/2022 12:00:00 AM,Mon,Weekday,No,Bus,298002
7/10/2022 12:00:00 AM,Sun,Sunday,No,Rail,122971
7/10/2022 12:00:00 AM,Sun,Sunday,No,Bus,163524
7/9/2022 12:00:00 AM,Sat,Saturday,No,Rail,130068
7/9/2022 12:00:00 AM,Sat,Saturday,No,Bus,170906
7/8/2022 12:00:00 AM,Fri,Weekday,No,Rail,229705
7/8/2022 12:00:00 AM,Fri,Weekday,No,Bus,294958
7/7/2022 12:00:00 AM,Thu,Weekday,No,Rail,247501
7/7/2022 12:00:00 AM,Thu,Weekday,No,Bus,293594
7/6/2022 12:00:00 AM,Wed,Weekday,No,Rail,254358
7/6/2022 12:00:00 AM,Wed,Weekday,No,Bus,297795
7/5/2022 12:00:00 AM,Tue,Weekday,No,Rail,235493
7/5/2022 12:00:00 AM,Tue,Weekday,No,Bus,277677
7/4/2022 12:00:00 AM,Mon,Weekday,Yes,Rail,253727
7/4/2022 12:00:00 AM,Mon,Weekday,Yes,Bus,162297
7/3/2022 12:00:00 AM,Sun,Sunday,No,Rail,153214
7/3/2022 12:00:00 AM,Sun,Sunday,No,Bus,165461
7/2/2022 12:00:00 AM,Sat,Saturday,No,Rail,156231
7/2/2022 12:00:00 AM,Sat,Saturday,No,Bus,193634
7/1/2022 12:00:00 AM,Fri,Weekday,No,Rail,230188
7/1/2022 12:00:00 AM,Fri,Weekday,No,Bus,288816
6/30/2022 12:00:00 AM,Thu,Weekday,No,Rail,254514
6/30/2022 12:00:00 AM,Thu,Weekday,No,Bus,289712
6/29/2022 12:00:00 AM,Wed,Weekday,No,Rail,269125
6/29/2022 12:00:00 AM,Wed,Weekday,No,Bus,292176
6/28/2022 12:00:00 AM,Tue,Weekday,No,Rail,274682
6/28/2022 12:00:00 AM,Tue,Weekday,No,Bus,295260
6/27/2022 12:00:00 AM,Mon,Weekday,No,Rail,227090
6/27/2022 12:00:00 AM,Mon,Weekday,No,Bus,270031
6/26/2022 12:00:00 AM,Sun,Sunday,No,Rail,122115
6/26/2022 12:00:00 AM,Sun,Sunday,No,Bus,168361
6/25/2022 12:00:00 AM,Sat,Saturday,No,Rail,185156
6/25/2022 12:00:00 AM,Sat,Saturday,No,Bus,208213
6/24/2022 12:00:00 AM,Fri,Weekday,No,Rail,265046
6/24/2022 12:00:00 AM,Fri,Weekday,No,Bus,294663
6/23/2022 12:00:00 AM,Thu,Weekday,No,Rail,258213
6/23/2022 12:00:00 AM,Thu,Weekday,No,Bus,286016
6/22/2022 12:00:00 AM,Wed,Weekday,No,Rail,266478
6/22/2022 12:00:00 AM,Wed,Weekday,No,Bus,290730
6/21/2022 12:00:00 AM,Tue,Weekday,No,Rail,266350
6/21/2022 12:00:00 AM,Tue,Weekday,No,Bus,306755
6/20/2022 12:00:00 AM,Mon,Weekday,Yes,Rail,157037
6/20/2022 12:00:00 AM,Mon,Weekday,Yes,Bus,208449
6/19/2022 12:00:00 AM,Sun,Sunday,No,Rail,161728
6/19/2022 12:00:00 AM,Sun,Sunday,No,Bus,167540
6/18/2022 12:00:00 AM,Sat,Saturday,No,Rail,227070
6/18/2022 12:00:00 AM,Sat,Saturday,No,Bus,200640
6/17/2022 12:00:00 AM,Fri,Weekday,No,Rail,282679
6/17/2022 12:00:00 AM,Fri,Weekday,No,Bus,302127
6/16/2022 12:00:00 AM,Thu,Weekday,No,Rail,275447
6/16/2022 12:00:00 AM,Thu,Weekday,No,Bus,306773
6/15/2022 12:00:00 AM,Wed,Weekday,No,Rail,280124
6/15/2022 12:00:00 AM,Wed,Weekday,No,Bus,327082
6/14/2022 12:00:00 AM,Tue,Weekday,No,Rail,274150
6/14/2022 12:00:00 AM,Tue,Weekday,No,Bus,305031
6/13/2022 12:00:00 AM,Mon,Weekday,No,Rail,238777
6/13/2022 12:00:00 AM,Mon,Weekday,No,Bus,310812
6/12/2022 12:00:00 AM,Sun,Sunday,No,Rail,152859
6/12/2022 12:00:00 AM,Sun,Sunday,No,Bus,165847
6/11/2022 12:00:00 AM,Sat,Saturday,No,Rail,225793
6/11/2022 12:00:00 AM,Sat,Saturday,No,Bus,185850
6/10/2022 12:00:00 AM,Fri,Weekday,No,Rail,258356
6/10/2022 12:00:00 AM,Fri,Weekday,No,Bus,314174
6/9/2022 12:00:00 AM,Thu,Weekday,No,Rail,263152
6/9/2022 12:00:00 AM,Thu,Weekday,No,Bus,311490
6/8/2022 12:00:00 AM,Wed,Weekday,No,Rail,267111
6/8/2022 12:00:00 AM,Wed,Weekday,No,Bus,317745
6/7/2022 12:00:00 AM,Tue,Weekday,No,Rail,260823
6/7/2022 12:00:00 AM,Tue,Weekday,No,Bus,303829
6/6/2022 12:00:00 AM,Mon,Weekday,No,Rail,229441
6/6/2022 12:00:00 AM,Mon,Weekday,No,Bus,311678
6/5/2022 12:00:00 AM,Sun,Sunday,No,Rail,123957
6/5/2022 12:00:00 AM,Sun,Sunday,No,Bus,166414
6/4/2022 12:00:00 AM,Sat,Saturday,No,Rail,163365
6/4/2022 12:00:00 AM,Sat,Saturday,No,Bus,201540
6/3/2022 12:00:00 AM,Fri,Weekday,No,Rail,234766
6/3/2022 12:00:00 AM,Fri,Weekday,No,Bus,320035
6/2/2022 12:00:00 AM,Thu,Weekday,No,Rail,231740
6/2/2022 12:00:00 AM,Thu,Weekday,No,Bus,296306
6/1/2022 12:00:00 AM,Wed,Weekday,No,Rail,247814
6/1/2022 12:00:00 AM,Wed,Weekday,No,Bus,325118
5/31/2022 12:00:00 AM,Tue,Weekday,No,Rail,230242
5/31/2022 12:00:00 AM,Tue,Weekday,No,Bus,308689
5/30/2022 12:00:00 AM,Mon,Weekday,Yes,Rail,128157
5/30/2022 12:00:00 AM,Mon,Weekday,Yes,Bus,157318
5/29/2022 12:00:00 AM,Sun,Sunday,No,Rail,153994
5/29/2022 12:00:00 AM,Sun,Sunday,No,Bus,151017
5/28/2022 12:00:00 AM,Sat,Saturday,No,Rail,167013
5/28/2022 12:00:00 AM,Sat,Saturday,No,Bus,186275
5/27/2022 12:00:00 AM,Fri,Weekday,No,Rail,192881
5/27/2022 12:00:00 AM,Fri,Weekday,No,Bus,269079
5/26/2022 12:00:00 AM,Thu,Weekday,No,Rail,238338
5/26/2022 12:00:00 AM,Thu,Weekday,No,Bus,297644
5/25/2022 12:00:00 AM,Wed,Weekday,No,Rail,249823
5/25/2022 12:00:00 AM,Wed,Weekday,No,Bus,310450
5/24/2022 12:00:00 AM,Tue,Weekday,No,Rail,242033
5/24/2022 12:00:00 AM,Tue,Weekday,No,Bus,291217
5/23/2022 12:00:00 AM,Mon,Weekday,No,Rail,223437
5/23/2022 12:00:00 AM,Mon,Weekday,No,Bus,297106
5/22/2022 12:00:00 AM,Sun,Sunday,No,Rail,96780
5/22/2022 12:00:00 AM,Sun,Sunday,No,Bus,140778
5/21/2022 12:00:00 AM,Sat,Saturday,No,Rail,143253
5/21/2022 12:00:00 AM,Sat,Saturday,No,Bus,191630
5/20/2022 12:00:00 AM,Fri,Weekday,No,Rail,217055
5/20/2022 12:00:00 AM,Fri,Weekday,No,Bus,305072
5/19/2022 12:00:00 AM,Thu,Weekday,No,Rail,236778
5/19/2022 12:00:00 AM,Thu,Weekday,No,Bus,308309
5/18/2022 12:00:00 AM,Wed,Weekday,No,Rail,245046
5/18/2022 12:00:00 AM,Wed,Weekday,No,Bus,311705
5/17/2022 12:00:00 AM,Tue,Weekday,No,Rail,245598
5/17/2022 12:00:00 AM,Tue,Weekday,No,Bus,314535
5/16/2022 12:00:00 AM,Mon,Weekday,No,Rail,199606
5/16/2022 12:00:00 AM,Mon,Weekday,No,Bus,282360
5/15/2022 12:00:00 AM,Sun,Sunday,No,Rail,128326
5/15/2022 12:00:00 AM,Sun,Sunday,No,Bus,148279
5/14/2022 12:00:00 AM,Sat,Saturday,No,Rail,182218
5/14/2022 12:00:00 AM,Sat,Saturday,No,Bus,181848
5/13/2022 12:00:00 AM,Fri,Weekday,No,Rail,243075
5/13/2022 12:00:00 AM,Fri,Weekday,No,Bus,288295
5/12/2022 12:00:00 AM,Thu,Weekday,No,Rail,259481
5/12/2022 12:00:00 AM,Thu,Weekday,No,Bus,300447
5/11/2022 12:00:00 AM,Wed,Weekday,No,Rail,253298
5/11/2022 12:00:00 AM,Wed,Weekday,No,Bus,307849
5/10/2022 12:00:00 AM,Tue,Weekday,No,Rail,251591
5/10/2022 12:00:00 AM,Tue,Weekday,No,Bus,310233
5/9/2022 12:00:00 AM,Mon,Weekday,No,Rail,212192
5/9/2022 12:00:00 AM,Mon,Weekday,No,Bus,297901
5/8/2022 12:00:00 AM,Sun,Sunday,No,Rail,95458
5/8/2022 12:00:00 AM,Sun,Sunday,No,Bus,135350
5/7/2022 12:00:00 AM,Sat,Saturday,No,Rail,132759
5/7/2022 12:00:00 AM,Sat,Saturday,No,Bus,160289
5/6/2022 12:00:00 AM,Fri,Weekday,No,Rail,193516
5/6/2022 12:00:00 AM,Fri,Weekday,No,Bus,264867
5/5/2022 12:00:00 AM,Thu,Weekday,No,Rail,236649
5/5/2022 12:00:00 AM,Thu,Weekday,No,Bus,312122
5/4/2022 12:00:00 AM,Wed,Weekday,No,Rail,235645
5/4/2022 12:00:00 AM,Wed,Weekday,No,Bus,306698
5/3/2022 12:00:00 AM,Tue,Weekday,No,Rail,242625
5/3/2022 12:00:00 AM,Tue,Weekday,No,Bus,309768
5/2/2022 12:00:00 AM,Mon,Weekday,No,Rail,208216
5/2/2022 12:00:00 AM,Mon,Weekday,No,Bus,304907
5/1/2022 12:00:00 AM,Sun,Sunday,No,Rail,105444
5/1/2022 12:00:00 AM,Sun,Sunday,No,Bus,138139
4/30/2022 12:00:00 AM,Sat,Saturday,No,Rail,155580
4/30/2022 12:00:00 AM,Sat,Saturday,No,Bus,187456
4/29/2022 12:00:00 AM,Fri,Weekday,No,Rail,215374
4/29/2022 12:00:00 AM,Fri,Weekday,No,Bus,295687
4/28/2022 12:00:00 AM,Thu,Weekday,No,Rail,231125
4/28/2022 12:00:00 AM,Thu,Weekday,No,Bus,293020
4/27/2022 12:00:00 AM,Wed,Weekday,No,Rail,237073
4/27/2022 12:00:00 AM,Wed,Weekday,No,Bus,299560
4/26/2022 12:00:00 AM,Tue,Weekday,No,Rail,231149
4/26/2022 12:00:00 AM,Tue,Weekday,No,Bus,288660
4/25/2022 12:00:00 AM,Mon,Weekday,No,Rail,201293
4/25/2022 12:00:00 AM,Mon,Weekday,No,Bus,293087
4/24/2022 12:00:00 AM,Sun,Sunday,No,Rail,129660
4/24/2022 12:00:00 AM,Sun,Sunday,No,Bus,154131
4/23/2022 12:00:00 AM,Sat,Saturday,No,Rail,177765
4/23/2022 12:00:00 AM,Sat,Saturday,No,Bus,190076
4/22/2022 12:00:00 AM,Fri,Weekday,No,Rail,244921
4/22/2022 12:00:00 AM,Fri,Weekday,No,Bus,297351
4/21/2022 12:00:00 AM,Thu,Weekday,No,Rail,248840
4/21/2022 12:00:00 AM,Thu,Weekday,No,Bus,288761
4/20/2022 12:00:00 AM,Wed,Weekday,No,Rail,247475
4/20/2022 12:00:00 AM,Wed,Weekday,No,Bus,289223
4/19/2022 12:00:00 AM,Tue,Weekday,No,Rail,238687
4/19/2022 12:00:00 AM,Tue,Weekday,No,Bus,278355
4/18/2022 12:00:00 AM,Mon,Weekday,No,Rail,181000
4/18/2022 12:00:00 AM,Mon,Weekday,No,Bus,213114
4/17/2022 12:00:00 AM,Sun,Sunday,No,Rail,102314
4/17/2022 12:00:00 AM,Sun,Sunday,No,Bus,134278
4/16/2022 12:00:00 AM,Sat,Saturday,No,Rail,176589
4/16/2022 12:00:00 AM,Sat,Saturday,No,Bus,179129
4/15/2022 12:00:00 AM,Fri,Weekday,No,Rail,216442
4/15/2022 12:00:00 AM,Fri,Weekday,No,Bus,247919
4/14/2022 12:00:00 AM,Thu,Weekday,No,Rail,224523
4/14/2022 12:00:00 AM,Thu,Weekday,No,Bus,253660
4/13/2022 12:00:00 AM,Wed,Weekday,No,Rail,236605
4/13/2022 12:00:00 AM,Wed,Weekday,No,Bus,263529
4/12/2022 12:00:00 AM,Tue,Weekday,No,Rail,240786
4/12/2022 12:00:00 AM,Tue,Weekday,No,Bus,261845
4/11/2022 12:00:00 AM,Mon,Weekday,No,Rail,206928
4/11/2022 12:00:00 AM,Mon,Weekday,No,Bus,255319
4/10/2022 12:00:00 AM,Sun,Sunday,No,Rail,146042
4/10/2022 12:00:00 AM,Sun,Sunday,No,Bus,139392
4/9/2022 12:00:00 AM,Sat,Saturday,No,Rail,213266
4/9/2022 12:00:00 AM,Sat,Saturday,No,Bus,174157
4/8/2022 12:00:00 AM,Fri,Weekday,No,Rail,243648
4/8/2022 12:00:00 AM,Fri,Weekday,No,Bus,295517
4/7/2022 12:00:00 AM,Thu,Weekday,No,Rail,228859
4/7/2022 12:00:00 AM,Thu,Weekday,No,Bus,267488
4/6/2022 12:00:00 AM,Wed,Weekday,No,Rail,237794
4/6/2022 12:00:00 AM,Wed,Weekday,No,Bus,288324
4/5/2022 12:00:00 AM,Tue,Weekday,No,Rail,225483
4/5/2022 12:00:00 AM,Tue,Weekday,No,Bus,278457
4/4/2022 12:00:00 AM,Mon,Weekday,No,Rail,215627
4/4/2022 12:00:00 AM,Mon,Weekday,No,Bus,292690
4/3/2022 12:00:00 AM,Sun,Sunday,No,Rail,144226
4/3/2022 12:00:00 AM,Sun,Sunday,No,Bus,139636
4/2/2022 12:00:00 AM,Sat,Saturday,No,Rail,207986
4/2/2022 12:00:00 AM,Sat,Saturday,No,Bus,182385
4/1/2022 12:00:00 AM,Fri,Weekday,No,Rail,235911
4/1/2022 12:00:00 AM,Fri,Weekday,No,Bus,289310
3/31/2022 12:00:00 AM,Thu,Weekday,No,Rail,217824
3/31/2022 12:00:00 AM,Thu,Weekday,No,Bus,262656
3/30/2022 12:00:00 AM,Wed,Weekday,No,Rail,229347
3/30/2022 12:00:00 AM,Wed,Weekday,No,Bus,269803
3/29/2022 12:00:00 AM,Tue,Weekday,No,Rail,225174
3/29/2022 12:00:00 AM,Tue,Weekday,No,Bus,260923
3/28/2022 12:00:00 AM,Mon,Weekday,No,Rail,202047
3/28/2022 12:00:00 AM,Mon,Weekday,No,Bus,252432
3/27/2022 12:00:00 AM,Sun,Sunday,No,Rail,140254
3/27/2022 12:00:00 AM,Sun,Sunday,No,Bus,124069
3/26/2022 12:00:00 AM,Sat,Saturday,No,Rail,262505
3/26/2022 12:00:00 AM,Sat,Saturday,No,Bus,150110
3/25/2022 12:00:00 AM,Fri,Weekday,No,Rail,254128
3/25/2022 12:00:00 AM,Fri,Weekday,No,Bus,273948
3/24/2022 12:00:00 AM,Thu,Weekday,No,Rail,221095
3/24/2022 12:00:00 AM,Thu,Weekday,No,Bus,266163
3/23/2022 12:00:00 AM,Wed,Weekday,No,Rail,213430
3/23/2022 12:00:00 AM,Wed,Weekday,No,Bus,258409
3/22/2022 12:00:00 AM,Tue,Weekday,No,Rail,246312
3/22/2022 12:00:00 AM,Tue,Weekday,No,Bus,282929
3/21/2022 12:00:00 AM,Mon,Weekday,No,Rail,202396
3/21/2022 12:00:00 AM,Mon,Weekday,No,Bus,276676
3/20/2022 12:00:00 AM,Sun,Sunday,No,Rail,123754
3/20/2022 12:00:00 AM,Sun,Sunday,No,Bus,135410
3/19/2022 12:00:00 AM,Sat,Saturday,No,Rail,172858
3/19/2022 12:00:00 AM,Sat,Saturday,No,Bus,175063
3/18/2022 12:00:00 AM,Fri,Weekday,No,Rail,217514
3/18/2022 12:00:00 AM,Fri,Weekday,No,Bus,281200
3/17/2022 12:00:00 AM,Thu,Weekday,No,Rail,203939
3/17/2022 12:00:00 AM,Thu,Weekday,No,Bus,247384
3/16/2022 12:00:00 AM,Wed,Weekday,No,Rail,225783
3/16/2022 12:00:00 AM,Wed,Weekday,No,Bus,282446
3/15/2022 12:00:00 AM,Tue,Weekday,No,Rail,219705
3/15/2022 12:00:00 AM,Tue,Weekday,No,Bus,275776
3/14/2022 12:00:00 AM,Mon,Weekday,No,Rail,184868
3/14/2022 12:00:00 AM,Mon,Weekday,No,Bus,264785
3/13/2022 12:00:00 AM,Sun,Sunday,No,Rail,92628
3/13/2022 12:00:00 AM,Sun,Sunday,No,Bus,118834
3/12/2022 12:00:00 AM,Sat,Saturday,No,Rail,97361
3/12/2022 12:00:00 AM,Sat,Saturday,No,Bus,108142
3/11/2022 12:00:00 AM,Fri,Weekday,No,Rail,191898
3/11/2022 12:00:00 AM,Fri,Weekday,No,Bus,253778
3/10/2022 12:00:00 AM,Thu,Weekday,No,Rail,191165
3/10/2022 12:00:00 AM,Thu,Weekday,No,Bus,249579
3/9/2022 12:00:00 AM,Wed,Weekday,No,Rail,177508
3/9/2022 12:00:00 AM,Wed,Weekday,No,Bus,237603
3/8/2022 12:00:00 AM,Tue,Weekday,No,Rail,188219
3/8/2022 12:00:00 AM,Tue,Weekday,No,Bus,264108
3/7/2022 12:00:00 AM,Mon,Weekday,No,Rail,174330
3/7/2022 12:00:00 AM,Mon,Weekday,No,Bus,261371
3/6/2022 12:00:00 AM,Sun,Sunday,No,Rail,94753
3/6/2022 12:00:00 AM,Sun,Sunday,No,Bus,128495
3/5/2022 12:00:00 AM,Sat,Saturday,No,Rail,133496
3/5/2022 12:00:00 AM,Sat,Saturday,No,Bus,161806
3/4/2022 12:00:00 AM,Fri,Weekday,No,Rail,180741
3/4/2022 12:00:00 AM,Fri,Weekday,No,Bus,252720
3/3/2022 12:00:00 AM,Thu,Weekday,No,Rail,189345
3/3/2022 12:00:00 AM,Thu,Weekday,No,Bus,262039
3/2/2022 12:00:00 AM,Wed,Weekday,No,Rail,187391
3/2/2022 12:00:00 AM,Wed,Weekday,No,Bus,266392
3/1/2022 12:00:00 AM,Tue,Weekday,No,Rail,181469
3/1/2022 12:00:00 AM,Tue,Weekday,No,Bus,264933
2/28/2022 12:00:00 AM,Mon,Weekday,No,Rail,165821
2/28/2022 12:00:00 AM,Mon,Weekday,No,Bus,237598
2/27/2022 12:00:00 AM,Sun,Sunday,No,Rail,84994
2/27/2022 12:00:00 AM,Sun,Sunday,No,Bus,137987
2/26/2022 12:00:00 AM,Sat,Saturday,No,Rail,117872
2/26/2022 12:00:00 AM,Sat,Saturday,No,Bus,147292
2/25/2022 12:00:00 AM,Fri,Weekday,No,Rail,159875
2/25/2022 12:00:00 AM,Fri,Weekday,No,Bus,214950
2/24/2022 12:00:00 AM,Thu,Weekday,No,Rail,158982
2/24/2022 12:00:00 AM,Thu,Weekday,No,Bus,201432
2/23/2022 12:00:00 AM,Wed,Weekday,No,Rail,170317
2/23/2022 12:00:00 AM,Wed,Weekday,No,Bus,229253
2/22/2022 12:00:00 AM,Tue,Weekday,No,Rail,157661
2/22/2022 12:00:00 AM,Tue,Weekday,No,Bus,205397
2/21/2022 12:00:00 AM,Mon,Weekday,Yes,Rail,104221
2/21/2022 12:00:00 AM,Mon,Weekday,Yes,Bus,162913
2/20/2022 12:00:00 AM,Sun,Sunday,No,Rail,88293
2/20/2022 12:00:00 AM,Sun,Sunday,No,Bus,135389
2/19/2022 12:00:00 AM,Sat,Saturday,No,Rail,115160
2/19/2022 12:00:00 AM,Sat,Saturday,No,Bus,144174
2/18/2022 12:00:00 AM,Fri,Weekday,No,Rail,160019
2/18/2022 12:00:00 AM,Fri,Weekday,No,Bus,223833
2/17/2022 12:00:00 AM,Thu,Weekday,No,Rail,164582
2/17/2022 12:00:00 AM,Thu,Weekday,No,Bus,241095
2/16/2022 12:00:00 AM,Wed,Weekday,No,Rail,161510
2/16/2022 12:00:00 AM,Wed,Weekday,No,Bus,233253
2/15/2022 12:00:00 AM,Tue,Weekday,No,Rail,155797
2/15/2022 12:00:00 AM,Tue,Weekday,No,Bus,223468
2/14/2022 12:00:00 AM,Mon,Weekday,No,Rail,147567
2/14/2022 12:00:00 AM,Mon,Weekday,No,Bus,220084
2/13/2022 12:00:00 AM,Sun,Sunday,No,Rail,67115
2/13/2022 12:00:00 AM,Sun,Sunday,No,Bus,114822
2/12/2022 12:00:00 AM,Sat,Saturday,No,Rail,115840
2/12/2022 12:00:00 AM,Sat,Saturday,No,Bus,151095
2/11/2022 12:00:00 AM,Fri,Weekday,No,Rail,160070
2/11/2022 12:00:00 AM,Fri,Weekday,No,Bus,239114
2/10/2022 12:00:00 AM,Thu,Weekday,No,Rail,162095
2/10/2022 12:00:00 AM,Thu,Weekday,No,Bus,234282
2/9/2022 12:00:00 AM,Wed,Weekday,No,Rail,161959
2/9/2022 12:00:00 AM,Wed,Weekday,No,Bus,236079
2/8/2022 12:00:00 AM,Tue,Weekday,No,Rail,158647
2/8/2022 12:00:00 AM,Tue,Weekday,No,Bus,231148
2/7/2022 12:00:00 AM,Mon,Weekday,No,Rail,144200
2/7/2022 12:00:00 AM,Mon,Weekday,No,Bus,220910
2/6/2022 12:00:00 AM,Sun,Sunday,No,Rail,68613
2/6/2022 12:00:00 AM,Sun,Sunday,No,Bus,125991
2/5/2022 12:00:00 AM,Sat,Saturday,No,Rail,102911
2/5/2022 12:00:00 AM,Sat,Saturday,No,Bus,135258
2/4/2022 12:00:00 AM,Fri,Weekday,No,Rail,136110
2/4/2022 12:00:00 AM,Fri,Weekday,No,Bus,182167
2/3/2022 12:00:00 AM,Thu,Weekday,No,Rail,150278
2/3/2022 12:00:00 AM,Thu,Weekday,No,Bus,194216
2/2/2022 12:00:00 AM,Wed,Weekday,No,Rail,158179
2/2/2022 12:00:00 AM,Wed,Weekday,No,Bus,201042
2/1/2022 12:00:00 AM,Tue,Weekday,No,Rail,148667
2/1/2022 12:00:00 AM,Tue,Weekday,No,Bus,198625
1/31/2022 12:00:00 AM,Mon,Weekday,No,Rail,134136
1/31/2022 12:00:00 AM,Mon,Weekday,No,Bus,198340
1/30/2022 12:00:00 AM,Sun,Sunday,No,Rail,63057
1/30/2022 12:00:00 AM,Sun,Sunday,No,Bus,108875
1/29/2022 12:00:00 AM,Sat,Saturday,No,Rail,86990
1/29/2022 12:00:00 AM,Sat,Saturday,No,Bus,118800
1/28/2022 12:00:00 AM,Fri,Weekday,No,Rail,135137
1/28/2022 12:00:00 AM,Fri,Weekday,No,Bus,183128
1/27/2022 12:00:00 AM,Thu,Weekday,No,Rail,141339
1/27/2022 12:00:00 AM,Thu,Weekday,No,Bus,199870
1/26/2022 12:00:00 AM,Wed,Weekday,No,Rail,140500
1/26/2022 12:00:00 AM,Wed,Weekday,No,Bus,183211
1/25/2022 12:00:00 AM,Tue,Weekday,No,Rail,142523
1/25/2022 12:00:00 AM,Tue,Weekday,No,Bus,202948
1/24/2022 12:00:00 AM,Mon,Weekday,No,Rail,133742
1/24/2022 12:00:00 AM,Mon,Weekday,No,Bus,195740
1/23/2022 12:00:00 AM,Sun,Sunday,No,Rail,73156
1/23/2022 12:00:00 AM,Sun,Sunday,No,Bus,113326
1/22/2022 12:00:00 AM,Sat,Saturday,No,Rail,108913
1/22/2022 12:00:00 AM,Sat,Saturday,No,Bus,133201
1/21/2022 12:00:00 AM,Fri,Weekday,No,Rail,164310
1/21/2022 12:00:00 AM,Fri,Weekday,No,Bus,178503
1/20/2022 12:00:00 AM,Thu,Weekday,No,Rail,126955
1/20/2022 12:00:00 AM,Thu,Weekday,No,Bus,160599
1/19/2022 12:00:00 AM,Wed,Weekday,No,Rail,140376
1/19/2022 12:00:00 AM,Wed,Weekday,No,Bus,201864
1/18/2022 12:00:00 AM,Tue,Weekday,No,Rail,134764
1/18/2022 12:00:00 AM,Tue,Weekday,No,Bus,190814
1/17/2022 12:00:00 AM,Mon,Weekday,Yes,Rail,68692
1/17/2022 12:00:00 AM,Mon,Weekday,Yes,Bus,108332
1/16/2022 12:00:00 AM,Sun,Sunday,No,Rail,63253
1/16/2022 12:00:00 AM,Sun,Sunday,No,Bus,78668
1/15/2022 12:00:00 AM,Sat,Saturday,No,Rail,87682
1/15/2022 12:00:00 AM,Sat,Saturday,No,Bus,131845
1/14/2022 12:00:00 AM,Fri,Weekday,No,Rail,130404
1/14/2022 12:00:00 AM,Fri,Weekday,No,Bus,190828
1/13/2022 12:00:00 AM,Thu,Weekday,No,Rail,128603
1/13/2022 12:00:00 AM,Thu,Weekday,No,Bus,190110
1/12/2022 12:00:00 AM,Wed,Weekday,No,Rail,128411
1/12/2022 12:00:00 AM,Wed,Weekday,No,Bus,186665
1/11/2022 12:00:00 AM,Tue,Weekday,No,Rail,122653
1/11/2022 12:00:00 AM,Tue,Weekday,No,Bus,167484
1/10/2022 12:00:00 AM,Mon,Weekday,No,Rail,126195
